데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-26 13:54,ICW0W2100562,1,0,571,424,25.9,22,58,89
2024-03-26 13:53,ICW0W2100560,0,0,1059,6000,24.7,29,65,69
2024-03-26 13:53,ICW0W2100549,0,0,1117,60,20,36,70,95
2024-03-26 13:53,ICW0W2100509,1,0,51,6000,23.7,31,61,71
2024-03-26 13:53,ICW0W2100506,1,0,100,6,19.4,33,54,100
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-26 13:53,ICW0W2100497,1,0,1279,860,27.4,31,54,72
2024-03-26 13:56,ICW0W2100491,0,0,1238,7865,26.2,29,66,63
2024-03-26 13:53,ICW0W2100489,0,0,95,0,25.5,27,58,100
2024-03-26 13:53,ICW0W2100488,1,0,382,30,22.7,24,64,100
2024-03-26 13:53,ICW0W2100485,1,0,1065,0,23,35,64,97
2024-03-26 13:54,ICW0W2100479,21,8,473,63,23.7,28,57,97
2024-03-26 13:53,ICW0W2100467,0,0,,6000,23.9,30,84,64
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-03-26 13:53,ICW0W2100462,2,0,77,331,24.5,30,56,95
2024-03-26 13:53,ICW0W2100460,0,0,487,0,22,30,59,100
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-03-26 13:53,ICW0W2100455,0,0,848,0,24.3,31,59,96
2024-03-26 13:53,ICW0W2001000,1,0,377,121,17.9,39,80,100
2024-03-26 13:53,ICW0W2000996,1,1,656,1253,21.7,35,50,83
2024-03-26 13:53,ICW0W2000991,3,1,956,268,20.9,37,61,98
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-03-26 13:53,ICW0W2000987,1,1,872,241,23.6,30,60,95
2024-03-26 13:53,ICW0W2000983,0,0,154,85,14.9,39,61,98
2024-03-26 13:53,ICW0W2000978,0,0,454,32,16.1,35,44,100
2024-03-26 13:53,ICW0W2000977,0,0,723,231,21.8,33,54,96
2024-03-26 13:53,ICW0W2000974,0,0,1704,258,19.6,41,48,86
2024-03-26 13:53,ICW0W2000973,0,0,801,1055,21.2,35,54,83
2024-03-26 12:43,ICW0W2000972,1,1,960,156,22.7,29,76,96
2024-03-26 13:53,ICW0W2000968,0,0,727,353,27.8,23,57,88
2024-03-26 13:53,ICW0W2000964,1,1,502,83,19.3,31,56,99
2024-03-26 13:53,ICW0W2000956,2,1,1046,5125,21.3,37,51,78
2024-03-26 13:53,ICW0W2000955,2,1,543,98,15.5,36,63,95
2024-03-26 13:53,ICW0W2000951,2,0,312,27,22,34,51,100
2024-03-26 13:53,ICW0W2000944,0,0,858,158,19.7,39,72,100
2024-03-26 13:53,ICW0W2000933,3,1,561,233,23,30,50,96
2024-03-26 13:53,ICW0W2000926,2,0,234,526,27.2,30,50,84
2024-03-26 13:53,ICW0W2000924,4,1,798,102,22.1,34,66,97
2024-03-26 13:53,ICW0W2000922,3,1,447,48,23,39,58,100
2024-03-26 13:53,V01T1623130,5,3,442,125,17.7,36,36,99
2024-03-26 13:53,V01T1623129,1,1,549,125,24.9,26,31,95
2024-03-26 13:53,V01T1623123,1,1,523,139,23.8,30,30,98
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-03-26 13:52,V01T1623118,1,1,871,384,25.2,34,39,91
2024-03-26 13:52,V01T1623117,10,5,468,125,22.2,26,38,97
2024-03-26 13:53,V01T1623116,34,16,2500,143,22,38,38,78
2024-03-26 13:53,V01T1623113,11,6,658,133,25.5,24,31,93
2024-03-26 13:53,V01T1623112,4,2,822,661,26.5,26,41,83
2024-03-26 13:53,V01T1623109,1,1,2327,162,13.1,47,41,76
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-03-26 13:53,V01T1623105,6,3,459,132,18.8,32,37,98
2024-03-26 13:53,V01T1623102,11,5,785,227,25.9,22,41,91
2024-03-26 13:53,V01T1623100,69,28,790,284,25.2,33,30,84
2024-03-26 13:53,ICW0W2000512,1,0,521,4430,19.6,34,62,73
2024-03-26 13:53,ICW0W2000507,1,0,758,170,25.5,30,56,94
2024-03-26 13:53,ICW0W2000505,0,0,589,288,25.4,31,54,93
2024-03-26 13:53,ICW0W2000503,0,0,620,391,24,33,62,95
2024-03-26 13:53,ICW0W2000501,7,1,414,1324,22,30,75,80
2024-03-26 13:53,ICW0W2000500,0,0,2500,224,24.2,32,63,75
2024-03-26 13:53,ICW0W2000459,1,0,648,14,26.4,27,67,96
2024-03-26 13:53,ICW0W2000455,1,0,172,54,20.4,41,71,100
2024-03-26 13:53,ICW0W2000447,1,0,465,129,21.3,34,65,99
2024-03-26 13:53,ICW0W2000398,3,0,515,32,25.8,26,60,97
2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-26 13:53,ICW0W2000380,2,0,497,147,17.9,39,65,100
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-03-26 13:53,ICW0W2000287,0,0,749,174,22.4,32,52,97
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-03-26 13:53,ICW0W2000275,0,0,711,190,18.2,40,50,100
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-03-26 13:53,ICW0W2000262,3,0,514,10,15.4,39,62,97
2024-03-26 13:53,ICW0W2000248,0,0,1822,59,21.3,31,64,81
2024-03-26 13:52,ICW0W2100481,1,0,1245,1401,22.7,43,60,83
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-26 13:52,ICW0W2100582,6,2,854,178,21.9,33,58,96
2024-03-26 13:52,ICW0W2100579,2,0,0,285,24.9,24,59,96
2024-03-26 13:53,ICW0W2100562,1,0,562,433,25.8,22,62,89
2024-03-26 13:52,ICW0W2100560,0,0,1052,6000,24.7,29,64,69
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-26 16:50,ICW0W2100481,0,0,1550,5541,22,43,63,72
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-26 16:50,ICW0W2100582,6,2,616,44,22.3,30,61,98
2024-03-26 16:50,ICW0W2100579,3,1,0,1046,25.8,22,65,79
2024-03-26 16:51,ICW0W2100562,2,1,636,1391,26.4,21,70,76
2024-03-26 16:50,ICW0W2100560,1,0,522,6000,23.7,25,56,69
2024-03-26 16:50,ICW0W2100549,5,2,1678,270,20.4,40,73,86
2024-03-26 16:50,ICW0W2100509,4,1,151,6000,24,29,71,71
2024-03-26 16:50,ICW0W2100506,0,0,33,2,14.1,41,68,100
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-26 16:50,ICW0W2100497,5000,2100,556,23,25.9,23,55,37
2024-03-26 16:53,ICW0W2100491,1,0,802,60000,24.4,27,63,57
2024-03-26 16:50,ICW0W2100489,0,0,95,6,26.3,25,58,99
2024-03-26 16:50,ICW0W2100488,3,0,407,90,22.5,24,63,100
2024-03-26 16:50,ICW0W2100485,3,0,1124,0,23.1,36,65,96
2024-03-26 16:50,ICW0W2100479,15,5,987,99,24.8,31,62,92
2024-03-26 16:50,ICW0W2100467,1,0,,6000,23.9,25,86,64
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-03-26 16:50,ICW0W2100462,1,0,243,1025,25,27,57,79
2024-03-26 16:50,ICW0W2100460,1,0,1565,0,22.8,35,71,86
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-03-26 16:50,ICW0W2100455,4,0,972,0,23.3,33,70,98
2024-03-26 16:50,ICW0W2001000,1,1,134,126,17.1,38,52,100
2024-03-26 16:50,ICW0W2000996,1,1,557,1832,21.6,32,54,78
2024-03-26 16:50,ICW0W2000991,4,3,443,2,18.8,33,68,100
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-03-26 16:50,ICW0W2000987,0,0,685,257,23,30,60,96
2024-03-26 16:50,ICW0W2000983,0,0,145,53,15.3,39,61,99
2024-03-26 16:50,ICW0W2000978,1,1,565,41,16.4,38,49,100
2024-03-26 16:50,ICW0W2000977,0,0,562,320,22.3,31,56,96
2024-03-26 16:50,ICW0W2000974,1,1,650,1382,18.8,34,61,79
2024-03-26 16:50,ICW0W2000973,0,0,791,1551,21.6,33,56,78
2024-03-26 12:43,ICW0W2000972,1,1,960,156,22.7,29,76,96
2024-03-26 16:50,ICW0W2000968,1,1,525,182,27.2,22,68,91
2024-03-26 16:50,ICW0W2000964,4,3,426,18,17.8,30,57,97
2024-03-26 16:50,ICW0W2000956,4,3,730,6000,21.1,35,57,72
2024-03-26 16:50,ICW0W2000955,2,1,458,137,19,32,53,99
2024-03-26 16:50,ICW0W2000951,4,1,436,395,22.7,34,77,95
2024-03-26 16:44,ICW0W2000944,0,0,1049,277,20.7,38,75,95
2024-03-26 16:50,ICW0W2000933,5,1,424,56,22.6,29,50,100
2024-03-26 16:50,ICW0W2000926,0,0,163,244,27.4,29,52,92
2024-03-26 16:50,ICW0W2000924,8,2,994,531,22.8,35,70,91
2024-03-26 16:50,ICW0W2000922,1,0,360,29,22.2,33,61,100
2024-03-26 16:50,V01T1623130,1,1,650,157,20.6,34,30,97
2024-03-26 16:50,V01T1623129,24,12,668,239,25.5,26,38,89
2024-03-26 16:50,V01T1623123,12,6,983,,24.6,30,43,91
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-03-26 16:49,V01T1623118,1,1,527,169,24.8,27,39,95
2024-03-26 16:49,V01T1623117,1,1,1179,627,24.9,29,53,81
2024-03-26 16:50,V01T1623116,33,15,2500,127,21.3,38,42,79
2024-03-26 16:50,V01T1623113,14,7,690,154,25.2,24,31,92
2024-03-26 16:50,V01T1623112,47,21,1022,382,26.5,32,32,82
2024-03-26 16:50,V01T1623109,12,6,2362,218,13.1,47,42,74
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-03-26 16:50,V01T1623105,9,5,648,284,21.3,29,65,94
2024-03-26 16:50,V01T1623102,1,1,1395,655,27.9,24,38,73
2024-03-26 16:50,V01T1623100,4,2,442,149,23.2,31,30,98
2024-03-26 16:50,ICW0W2000512,3,1,500,93,24,28,61,99
2024-03-26 16:50,ICW0W2000507,0,0,871,267,25.8,30,65,92
2024-03-26 16:50,ICW0W2000505,0,0,980,507,21.2,37,75,93
2024-03-26 16:50,ICW0W2000503,0,0,676,461,23.6,34,50,91
2024-03-26 16:50,ICW0W2000501,1,0,1033,3464,22.6,34,72,77
2024-03-26 16:50,ICW0W2000500,0,0,2500,45,22.8,34,61,80
2024-03-26 16:50,ICW0W2000459,1,0,700,11,24.9,30,62,96
2024-03-26 16:50,ICW0W2000455,1,0,159,45,19.4,41,66,100
2024-03-26 16:50,ICW0W2000447,5,1,1616,815,22.9,44,65,82
2024-03-26 16:50,ICW0W2000398,2,0,580,57,25.3,27,75,96
2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-26 16:50,ICW0W2000380,11,2,1243,75,20.2,40,72,94
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-03-26 16:50,ICW0W2000287,2,0,1056,122,21.9,34,51,92
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-03-26 16:50,ICW0W2000275,0,0,596,244,19.4,40,49,100
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-03-26 16:50,ICW0W2000262,3,0,576,17,15.7,40,58,99
2024-03-26 16:50,ICW0W2000248,0,0,1914,640,24.1,30,59,74
2024-03-26 16:49,ICW0W2100481,0,0,1520,5567,22,43,65,72
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-26 16:49,ICW0W2100582,5,2,626,43,22.3,30,71,98
2024-03-26 16:49,ICW0W2100579,3,1,0,1041,25.8,21,65,79
2024-03-26 16:50,ICW0W2100562,2,1,636,1512,26.4,21,69,76
2024-03-26 16:49,ICW0W2100560,1,0,515,6000,23.7,25,57,69
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-27 9:00,ICW0W2100481,8,2,572,995,21.1,36,61,84
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-27 9:00,ICW0W2100582,17,6,694,0,21,34,67,97
2024-03-27 9:00,ICW0W2100579,10,4,0,130,24.1,23,62,97
2024-03-27 9:01,ICW0W2100562,36,20,654,1669,22,28,83,73
2024-03-27 9:00,ICW0W2100560,4,1,805,6000,24.2,28,63,65
2024-03-27 9:00,ICW0W2100549,4,1,390,33,17.5,37,64,100
2024-03-27 9:00,ICW0W2100509,12,4,29,3678,21.6,29,68,75
2024-03-27 9:00,ICW0W2100506,2,0,22,8,20,33,58,100
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-27 9:00,ICW0W2100497,5000,2100,563,11,20.3,29,81,40
2024-03-27 9:03,ICW0W2100491,4,2,798,4338,22.9,28,71,72
2024-03-27 9:00,ICW0W2100489,5,2,164,26,22.9,30,76,100
2024-03-27 9:00,ICW0W2100488,34,13,355,20,19.9,28,64,96
2024-03-27 9:00,ICW0W2100485,12,4,608,0,22.1,32,73,98
2024-03-27 9:00,ICW0W2100479,19,7,702,100,24.9,29,80,92
2024-03-27 9:00,ICW0W2100467,5,2,,6000,22.8,28,85,63
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-03-27 9:00,ICW0W2100462,17,7,199,197,22.4,30,66,97
2024-03-27 9:00,ICW0W2100460,3,1,601,0,21.9,30,68,99
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-03-27 9:00,ICW0W2100455,14,5,843,0,23.4,41,66,100
2024-03-27 9:00,ICW0W2001000,8,5,52,39,18.1,33,59,100
2024-03-27 9:00,ICW0W2000996,7,7,565,104,20.7,32,61,97
2024-03-27 9:00,ICW0W2000991,30,20,543,48,16.3,38,69,95
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-03-27 9:00,ICW0W2000987,17,11,576,45,22.5,29,62,96
2024-03-27 9:00,ICW0W2000983,19,13,160,53,13.3,42,69,95
2024-03-27 9:00,ICW0W2000978,10,6,490,141,20.9,30,53,97
2024-03-27 9:00,ICW0W2000977,24,17,502,27,21.8,30,72,95
2024-03-27 9:00,ICW0W2000974,44,29,1107,1557,18.1,42,69,80
2024-03-27 9:00,ICW0W2000973,5,4,455,219,19.6,32,63,97
2024-03-27 9:00,ICW0W2000972,5,4,569,63,21.4,27,64,98
2024-03-27 9:00,ICW0W2000968,7,5,628,168,26.4,24,75,93
2024-03-27 9:00,ICW0W2000964,23,15,535,80,17.3,33,71,92
2024-03-27 9:00,ICW0W2000956,8,4,803,1229,20.6,37,51,82
2024-03-27 9:00,ICW0W2000955,12,8,508,173,14.2,38,64,93
2024-03-27 9:00,ICW0W2000951,20,6,361,33,22.5,34,73,98
2024-03-27 9:00,ICW0W2000944,8,6,480,89,17.6,38,58,99
2024-03-27 9:00,ICW0W2000933,20,6,374,35,20.9,31,56,98
2024-03-27 9:00,ICW0W2000926,13,4,162,32,24.2,26,55,97
2024-03-27 9:00,ICW0W2000924,9,2,502,10,20.4,33,61,99
2024-03-27 9:00,ICW0W2000922,6,2,322,59,21.8,39,69,100
2024-03-27 9:00,V01T1623130,17,8,432,125,17,36,30,98
2024-03-27 7:53,V01T1623129,8,4,580,125,22.2,29,30,97
2024-03-27 9:00,V01T1623123,5,2,512,129,22.1,28,33,98
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-03-27 8:59,V01T1623118,1,1,436,126,20.8,29,30,99
2024-03-27 8:59,V01T1623117,23,11,459,125,23.5,27,30,95
2024-03-27 9:00,V01T1623116,37,17,2500,136,19.1,37,35,78
2024-03-27 9:00,V01T1623113,1,1,472,132,24.6,22,31,96
2024-03-27 9:00,V01T1623112,1,1,479,126,23.8,29,30,99
2024-03-27 9:00,V01T1623109,24,11,2362,126,12.6,48,41,73
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-03-27 9:00,V01T1623105,13,6,415,126,21.3,27,30,97
2024-03-27 9:00,V01T1623102,16,8,598,125,26.6,21,30,93
2024-03-27 9:00,V01T1623100,10,5,405,134,23.2,29,30,98
2024-03-27 9:00,ICW0W2000512,15,6,539,23,31.6,23,71,88
2024-03-27 9:00,ICW0W2000507,2,1,604,17,20.4,33,50,99
2024-03-27 9:00,ICW0W2000505,3,1,442,303,23.5,31,55,96
2024-03-27 9:00,ICW0W2000503,7,2,456,739,17,39,46,87
2024-03-27 9:00,ICW0W2000501,9,3,403,1291,19.3,33,49,79
2024-03-27 9:00,ICW0W2000500,5,3,2500,78,18.3,40,59,86
2024-03-27 9:00,ICW0W2000459,6,2,561,5,22.4,31,63,99
2024-03-27 9:00,ICW0W2000455,8,2,214,121,20.9,42,61,100
2024-03-27 9:00,ICW0W2000447,5,2,344,222,20.5,33,48,98
2024-03-27 9:00,ICW0W2000398,26,10,531,19,19,36,65,100
2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-27 9:00,ICW0W2000380,5,2,349,274,18.2,40,49,100
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-03-27 9:00,ICW0W2000287,4,1,390,36,21.9,30,53,100
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-03-27 9:00,ICW0W2000275,1,0,531,280,18.1,41,51,100
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-03-27 9:00,ICW0W2000262,23,9,466,16,15.1,40,56,97
2024-03-27 9:00,ICW0W2000248,1,0,1492,552,19.6,32,63,80
2024-03-27 8:59,ICW0W2100481,8,3,568,1030,21,36,65,83
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-27 8:59,ICW0W2100582,15,6,684,0,21,34,69,97
2024-03-27 8:59,ICW0W2100579,9,3,0,127,24,23,62,100
2024-03-27 9:00,ICW0W2100562,33,18,669,1955,22,28,83,73
2024-03-27 8:59,ICW0W2100560,5,2,798,6000,24.2,28,66,65
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-27 11:09,ICW0W2100481,23,9,1178,6000,21.8,41,75,74
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-27 11:09,ICW0W2100582,29,12,651,0,21,32,64,95
2024-03-27 11:09,ICW0W2100579,16,6,0,1353,25.9,23,62,77
2024-03-27 11:10,ICW0W2100562,21,12,590,780,23.8,25,60,82
2024-03-27 11:09,ICW0W2100560,11,3,1127,6000,24.4,29,58,67
2024-03-27 11:09,ICW0W2100549,7,2,608,51,17.9,37,73,99
2024-03-27 11:09,ICW0W2100509,17,6,97,6000,23.4,29,66,69
2024-03-27 11:09,ICW0W2100506,0,0,54,35,17,38,63,100
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-27 11:09,ICW0W2100497,5000,2100,910,35,22.3,29,70,39
2024-03-27 11:12,ICW0W2100491,25,15,746,12014,25.2,28,82,53
2024-03-27 11:09,ICW0W2100489,9,3,191,3,24,31,86,100
2024-03-27 11:09,ICW0W2100488,15,5,435,178,22.1,26,65,97
2024-03-27 11:09,ICW0W2100485,15,5,1451,0,23.4,37,75,86
2024-03-27 11:10,ICW0W2100479,25,10,448,92,24.6,26,70,93
2024-03-27 11:09,ICW0W2100467,11,4,,6000,23.7,30,84,62
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-03-27 11:09,ICW0W2100462,35,14,304,45,18,36,62,100
2024-03-27 11:09,ICW0W2100460,34,11,1144,0,23.2,38,79,92
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-03-27 11:09,ICW0W2100455,17,6,1200,6000,26.1,35,74,69
2024-03-27 11:09,ICW0W2001000,81,26,13,38,18.2,34,59,91
2024-03-27 11:09,ICW0W2000996,6,6,662,852,22.2,32,54,82
2024-03-27 11:09,ICW0W2000991,22,15,787,3481,19.8,36,78,75
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-03-27 11:09,ICW0W2000987,9,6,823,113,23.4,29,60,96
2024-03-27 11:09,ICW0W2000983,7,5,76,125,14.7,41,63,100
2024-03-27 11:09,ICW0W2000978,6,4,595,96,21.6,30,43,97
2024-03-27 11:09,ICW0W2000977,11,6,837,608,22.5,35,53,90
2024-03-27 11:09,ICW0W2000974,20,14,997,567,19.6,38,55,88
2024-03-27 11:09,ICW0W2000973,11,8,642,502,20.6,36,62,92
2024-03-27 11:09,ICW0W2000972,11,7,814,305,22.6,28,54,93
2024-03-27 11:09,ICW0W2000968,52,31,740,118,27.4,24,83,82
2024-03-27 11:09,ICW0W2000964,50,30,523,36,17.7,33,82,89
2024-03-27 11:09,ICW0W2000956,46,28,539,59,20.4,34,66,92
2024-03-27 11:09,ICW0W2000955,33,23,502,109,15.8,37,68,89
2024-03-27 11:09,ICW0W2000951,54,16,321,70,23.3,34,66,94
2024-03-27 11:09,ICW0W2000944,10,6,1116,206,21.2,40,79,95
2024-03-27 11:09,ICW0W2000933,36,11,390,75,22.6,31,64,95
2024-03-27 11:09,ICW0W2000926,25,8,112,28,24.4,29,55,96
2024-03-27 11:09,ICW0W2000924,27,8,765,548,21.7,34,67,86
2024-03-27 11:09,ICW0W2000922,12,4,357,54,23.1,37,60,100
2024-03-27 11:09,V01T1623130,1,1,550,170,23.2,28,31,98
2024-03-27 11:09,V01T1623129,8,4,637,146,24.3,28,46,93
2024-03-27 11:09,V01T1623123,6,3,615,131,22.8,28,30,97
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-03-27 11:08,V01T1623118,1,1,459,155,22.1,28,41,99
2024-03-27 11:08,V01T1623117,7,3,479,125,23.8,26,30,98
2024-03-27 11:09,V01T1623116,35,16,2500,157,22.7,33,35,74
2024-03-27 11:09,V01T1623113,10,5,562,160,24.7,24,30,93
2024-03-27 11:09,V01T1623112,39,18,471,125,23.7,27,36,93
2024-03-27 11:09,V01T1623109,31,14,2362,125,13.2,48,45,72
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-03-27 11:09,V01T1623105,11,6,482,134,21,31,36,97
2024-03-27 11:09,V01T1623102,1,1,606,125,26.8,21,31,95
2024-03-27 11:09,V01T1623100,3,1,374,127,23,29,31,99
2024-03-27 11:09,ICW0W2000512,17,7,591,6000,26,29,56,64
2024-03-27 11:09,ICW0W2000507,4,2,711,57,24.3,30,52,95
2024-03-27 11:09,ICW0W2000505,6,2,511,129,25.1,30,57,95
2024-03-27 11:09,ICW0W2000503,31,12,416,51,16.6,39,61,97
2024-03-27 11:09,ICW0W2000501,7,2,446,740,20.4,34,73,86
2024-03-27 11:09,ICW0W2000500,4,2,2500,706,29.7,28,63,68
2024-03-27 11:09,ICW0W2000459,8,3,691,13,24.6,30,71,95
2024-03-27 11:09,ICW0W2000455,11,4,203,101,20.9,40,65,100
2024-03-27 11:09,ICW0W2000447,6,2,577,457,22.7,36,54,94
2024-03-27 11:09,ICW0W2000398,40,15,487,15,19.3,34,60,95
2024-03-25 10:31,ICW0W2000388,11,3,592,248,17.8,35,53,96
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-27 11:09,ICW0W2000380,39,14,601,4372,18.4,42,58,75
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-03-27 11:09,ICW0W2000287,2,0,625,74,24.5,29,55,96
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-03-27 11:09,ICW0W2000275,4,1,568,227,18.5,40,49,100
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-03-27 11:09,ICW0W2000262,27,10,545,18,17.5,39,55,97
2024-03-27 11:09,ICW0W2000248,24,9,1265,9,19.4,33,63,86
2024-03-27 11:08,ICW0W2100481,25,10,1173,6000,21.8,42,77,74
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-27 11:08,ICW0W2100582,30,12,664,0,21,32,64,95
2024-03-27 11:08,ICW0W2100579,16,6,0,1487,25.9,23,59,77
2024-03-27 11:09,ICW0W2100562,22,12,596,784,23.7,25,61,82
2024-03-27 11:08,ICW0W2100560,10,3,1114,6000,24.5,29,72,67
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-27 15:44,ICW0W2100481,10,4,1383,1036,22.4,43,61,80
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-27 15:44,ICW0W2100582,35,13,659,204,22.6,31,70,92
2024-03-27 15:44,ICW0W2100579,12,5,0,484,28.2,21,65,85
2024-03-27 15:45,ICW0W2100562,23,12,631,812,25.6,23,62,78
2024-03-27 15:44,ICW0W2100560,27,7,946,0,24.2,29,62,92
2024-03-27 15:44,ICW0W2100549,28,10,906,109,19.9,35,71,97
2024-03-27 15:44,ICW0W2100509,17,5,318,6000,24.1,31,69,66
2024-03-27 15:44,ICW0W2100506,23,9,96,13,22.8,28,58,99
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-27 15:44,ICW0W2100497,5000,2100,1254,278,24.6,34,78,28
2024-03-27 15:47,ICW0W2100491,14,8,1076,60000,24.6,28,61,60
2024-03-27 15:44,ICW0W2100489,8,3,307,10,28.2,25,70,93
2024-03-27 15:44,ICW0W2100488,25,9,474,715,22.9,26,63,84
